# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
132 1310 4870 3.76561e-05 -4.27398e-05 4.41435e-06
133 1320 4869 4.13252e-05 -3.70135e-05 2.874e-06
134 1330 4868 4.21468e-05 -3.38397e-05 1.38788e-06
135 1340 4867 3.82754e-05 -3.17444e-05 1.32734e-06
136 1350 4866 3.0527e-05 -2.88872e-05 4.0909e-06
137 1360 4865 2.08421e-05 -2.52548e-05 8.86151e-06
138 1370 4864 1.09615e-05 -2.23954e-05 1.24409e-05
139 1380 4863 1.78103e-06 -2.12524e-05 1.27089e-05
140 1390 4862 -6.59153e-06 -2.12472e-05 1.10523e-05
141 1400 4861 -1.37248e-05 -2.13157e-05 9.95969e-06
142 1410 4860 -1.88555e-05 -2.05204e-05 9.25536e-06
143 1420 4859 -2.18042e-05 -1.82586e-05 7.06242e-06
144 1430 4858 -2.31506e-05 -1.49529e-05 3.43629e-06
145 1440 4857 -2.39124e-05 -1.19732e-05 2.16e-07
146 1450 4856 -2.4831e-05 -1.06297e-05 -2.04512e-06
147 1460 4855 -2.53198e-05 -1.12654e-05 -4.47807e-06
148 1470 4854 -2.40828e-05 -1.29189e-05 -7.78416e-06
149 1480 4853 -2.15118e-05 -1.40722e-05 -1.1562e-05
150 1490 4852 -1.99216e-05 -1.41623e-05 -1.50102e-05
151 1500 4851 -2.06413e-05 -1.39863e-05 -1.71398e-05
152 1510 4850 -2.1714e-05 -1.45213e-05 -1.71902e-05
153 1520 4849 -1.97081e-05 -1.62908e-05 -1.59295e-05
154 1530 4848 -1.45516e-05 -1.94873e-05 -1.5306e-05
155 1540 4847 -1.07793e-05 -2.35521e-05 -1.58006e-05
156 1550 4846 -1.23435e-05 -2.73855e-05 -1.5563e-05
157 1560 4845 -1.77185e-05 -2.94782e-05 -1.28824e-05
158 1570 4844 -2.16373e-05 -2.84932e-05 -8.33758e-06
159 1580 4843 -2.08569e-05 -2.53953e-05 -4.00378e-06
160 1590 4842 -1.67262e-05 -2.33284e-05 -1.1185e-06
161 1600 4841 -1.28716e-05 -2.37672e-05 6.69794e-07
162 1610 4840 -1.17223e-05 -2.47731e-05 2.58678e-06
163 1620 4839 -1.28774e-05 -2.44041e-05 6.02169e-06
164 1630 4838 -1.40441e-05 -2.34046e-05 1.1018e-05
165 1640 4837 -1.37596e-05 -2.3193e-05 1.58069e-05
166 1650 4836 -1.26964e-05 -2.34656e-05 1.92272e-05
167 1660 4835 -1.22897e-05 -2.29271e-05 2.20031e-05
168 1670 4834 -1.29934e-05 -2.0968e-05 2.43948e-05
169 1680 4833 -1.40113e-05 -1.81111e-05 2.50516e-05
170 1690 4832 -1.43873e-05 -1.52617e-05 2.35012e-05
171 1700 4831 -1.39445e-05 -1.31049e-05 2.14053e-05
172 1710 4830 -1.3025e-05 -1.23016e-05 2.06178e-05
173 1720 4829 -1.164e-05 -1.32385e-05 2.14002e-05
174 1730 4828 -9.69914e-06 -1.52474e-05 2.2485e-05
175 1740 4827 -8.10746e-06 -1.67547e-05 2.20844e-05
176 1750 4826 -8.58437e-06 -1.64992e-05 1.92064e-05
177 1760 4825 -1.17899e-05 -1.44872e-05 1.48828e-05
178 1770 4824 -1.5768e-05 -1.17414e-05 1.16938e-05
179 1780 4823 -1.74624e-05 -9.29331e-06 1.13312e-05
180 1790 4822 -1.63615e-05 -7.63479e-06 1.30835e-05
181 1800 4821 -1.56784e-05 -6.37948e-06 1.45924e-05
182 1810 4820 -1.85115e-05 -4.43304e-06 1.36496e-05
183 1820 4819 -2.34757e-05 -1.1662e-06 9.96664e-06
184 1830 4818 -2.5936e-05 2.87523e-06 5.61918e-06
185 1840 4817 -2.37655e-05 6.40696e-06 2.76995e-06
186 1850 4816 -1.98392e-05 8.20175e-06 1.0191e-06
187 1860 4815 -1.83354e-05 8.00333e-06 -1.7757e-06
188 1870 4814 -2.06473e-05 7.40858e-06 -6.28077e-06
189 1880 4813 -2.51051e-05 8.63033e-06 -1.04703e-05
190 1890 4812 -2.94451e-05 1.18197e-05 -1.25257e-05
191 1900 4811 -3.27915e-05 1.52038e-05 -1.36256e-05
192 1910 4810 -3.47369e-05 1.74748e-05 -1.63035e-05
193 1920 4809 -3.42041e-05 1.86609e-05 -2.08156e-05
194 1930 4808 -3.13241e-05 1.92453e-05 -2.4599e-05
195 1940 4807 -2.89882e-05 1.8704e-05 -2.55762e-05
196 1950 4806 -3.0669e-05 1.56271e-05 -2.48086e-05
197 1960 4805 -3.68127e-05 1.03223e-05 -2.48062e-05
198 1970 4804 -4.40794e-05 5.19239e-06 -2.54124e-05
199 1980 4803 -4.87983e-05 1.05281e-06 -2.37776e-05
200 1990 4802 -5.06723e-05 -4.25082e-06 -1.86851e-05
52000 200
1 0 5201 0.000709291 0.000658225 0.000719995
2 10 5200 0.000666994 0.000617187 0.000677498
3 20 5199 0.000576069 0.000529267 0.000586818
4 30 5198 0.000497224 0.000453255 0.000508996
5 40 5197 0.000451982 0.000408743 0.000464484
6 50 5196 0.000423246 0.000378669 0.000435144
7 60 5195 0.000391333 0.000345121 0.000401408
8 70 5194 0.000353336 0.000306384 0.000360975
9 80 5193 0.00031651 0.000269384 0.000321666
10 90 5192 0.000286082 0.000238374 0.00028909
11 100 5191 0.000261624 0.000212418 0.000263133
12 110 5190 0.000240703 0.000189357 0.000241433
13 120 5189 0.000222673 0.000168789 0.000222514
14 130 5188 0.00020831 0.000151055 0.000206383
15 140 5187 0.000197453 0.000135494 0.000193479
16 150 5186 0.000188724 0.000120943 0.000183045
17 160 5185 0.000181235 0.000107594 0.000173033
18 170 5184 0.000175511 9.71155e-05 0.000162086
19 180 5183 0.000171939 9.03895e-05 0.000150768
20 190 5182 0.000169033 8.60662e-05 0.000140275
21 200 5181 0.000164679 8.16827e-05 0.000130971
22 210 5180 0.000158875 7.62093e-05 0.000122938
23 220 5179 0.000153821 7.11378e-05 0.000116356
24 230 5178 0.000151147 6.82006e-05 0.000110667
25 240 5177 0.000150281 6.70666e-05 0.000104959
26 250 5176 0.000149233 6.60993e-05 9.96375e-05
27 260 5175 0.000146331 6.42124e-05 9.61498e-05
28 270 5174 0.000141336 6.16113e-05 9.44952e-05
29 280 5173 0.000135569 5.96316e-05 9.24091e-05
30 290 5172 0.000131487 5.92413e-05 8.73152e-05
31 300 5171 0.00013097 5.88338e-05 7.88291e-05
32 310 5170 0.000133422 5.56568e-05 6.96737e-05
33 320 5169 0.000136419 5.00009e-05 6.34593e-05
34 330 5168 0.000138171 4.50278e-05 6.11639e-05
35 340 5167 0.000138922 4.24955e-05 6.07898e-05
36 350 5166 0.000139528 4.11244e-05 6.02597e-05
37 360 5165 0.000139425 3.92106e-05 5.92807e-05
38 370 5164 0.000137733 3.68683e-05 5.82779e-05
39 380 5163 0.000135317 3.52651e-05 5.72791e-05
40 390 5162 0.000134012 3.47203e-05 5.66071e-05
41 400 5161 0.000134139 3.4204e-05 5.71082e-05
42 410 5160 0.000134084 3.27806e-05 5.84851e-05
43 420 5159 0.000131897 3.1038e-05 5.83416e-05
44 430 5158 0.000126561 3.03979e-05 5.43557e-05
45 440 5157 0.000118945 3.17418e-05 4.66821e-05
46 450 5156 0.000111178 3.51981e-05 3.76212e-05
47 460 5155 0.000104887 4.0276e-05 2.9954e-05
48 470 5154 0.00010087 4.5602e-05 2.57614e-05
49 480 5153 9.95427e-05 4.96726e-05 2.51388e-05
50 490 5152 0.000100039 5.25509e-05 2.53832e-05
51 500 5151 9.98696e-05 5.56818e-05 2.32491e-05
52 510 5150 9.74883e-05 5.93629e-05 1.87632e-05
53 520 5149 9.4518e-05 6.20124e-05 1.54191e-05
54 530 5148 9.33364e-05 6.27678e-05 1.59072e-05
55 540 5147 9.33441e-05 6.30053e-05 1.90991e-05
56 550 5146 9.17313e-05 6.43513e-05 2.19723e-05
57 560 5145 8.69845e-05 6.659e-05 2.30336e-05
58 570 5144 8.0518e-05 6.80987e-05 2.30428e-05
59 580 5143 7.50439e-05 6.77051e-05 2.35115e-05
60 590 5142 7.21462e-05 6.56119e-05 2.48923e-05
61 600 5141 7.17783e-05 6.31408e-05 2.59149e-05
62 610 5140 7.30311e-05 6.10123e-05 2.49842e-05
63 620 5139 7.46249e-05 5.78286e-05 2.22071e-05
64 630 5138 7.53463e-05 5.19806e-05 1.96841e-05
65 640 5137 7.46823e-05 4.45434e-05 1.9437e-05
66 650 5136 7.32918e-05 3.86893e-05 2.12172e-05
67 660 5135 7.27091e-05 3.63496e-05 2.30534e-05
68 670 5134 7.3875e-05 3.64459e-05 2.35127e-05
69 680 5133 7.58844e-05 3.63458e-05 2.22869e-05
70 690 5132 7.68137e-05 3.4509e-05 1.98725e-05
71 700 5131 7.55925e-05 3.16796e-05 1.77072e-05
72 710 5130 7.28894e-05 2.94129e-05 1.69209e-05
73 720 5129 7.05691e-05 2.78497e-05 1.66624e-05
74 730 5128 7.06561e-05 2.5931e-05 1.54486e-05
75 740 5127 7.39989e-05 2.33811e-05 1.35198e-05
76 750 5126 7.95223e-05 2.13151e-05 1.23033e-05
77 760 5125 8.50102e-05 2.0782e-05 1.19527e-05
78 770 5124 8.85708e-05 2.17639e-05 1.14349e-05
79 780 5123 8.97532e-05 2.37819e-05 1.10361e-05
80 790 5122 9.01172e-05 2.63104e-05 1.24216e-05
81 800 5121 9.20043e-05 2.86936e-05 1.55373e-05
82 810 5120 9.59498e-05 3.03677e-05 1.77843e-05
83 820 5119 9.98724e-05 3.11296e-05 1.76244e-05
84 830 5118 0.000101079 3.14453e-05 1.68526e-05
85 840 5117 9.89028e-05 3.29135e-05 1.78653e-05
86 850 5116 9.48373e-05 3.69515e-05 2.068e-05
87 860 5115 9.04623e-05 4.22659e-05 2.38822e-05
88 870 5114 8.64883e-05 4.53227e-05 2.65169e-05
89 880 5113 8.29169e-05 4.4116e-05 2.86191e-05
90 890 5112 7.93086e-05 4.00818e-05 3.09856e-05
91 900 5111 7.53128e-05 3.61015e-05 3.416e-05
92 910 5110 7.12476e-05 3.34673e-05 3.7806e-05
93 920 5109 6.7975e-05 3.12965e-05 4.15283e-05
94 930 5108 6.56062e-05 2.83803e-05 4.47722e-05
95 940 5107 6.28989e-05 2.45574e-05 4.5768e-05
96 950 5106 5.89053e-05 2.05072e-05 4.26628e-05
97 960 5105 5.47043e-05 1.71162e-05 3.66118e-05
98 970 5104 5.2323e-05 1.47455e-05 3.18428e-05
99 980 5103 5.20821e-05 1.27369e-05 3.12947e-05
100 990 5102 5.22427e-05 1.0373e-05 3.34219e-05
101 1000 5101 5.09005e-05 8.07635e-06 3.44265e-05
102 1010 5100 4.7945e-05 6.6799e-06 3.26237e-05
103 1020 5099 4.51426e-05 6.13638e-06 2.9568e-05
104 1030 5098 4.40319e-05 5.71361e-06 2.79763e-05
105 1040 5097 4.44104e-05 5.07994e-06 2.92926e-05
106 1050 5096 4.49572e-05 4.85886e-06 3.25054e-05
107 1060 5095 4.46634e-05 5.71323e-06 3.54942e-05
108 1070 5094 4.31944e-05 7.31755e-06 3.75442e-05
109 1080 5093 4.02725e-05 9.27185e-06 3.94632e-05
110 1090 5092 3.60487e-05 1.18761e-05 4.15631e-05
111 1100 5091 3.14058e-05 1.45858e-05 4.23909e-05
112 1110 5090 2.68362e-05 1.50986e-05 4.00693e-05
113 1120 5089 2.2006e-05 1.18682e-05 3.49679e-05
114 1130 5088 1.70784e-05 6.41165e-06 2.96281e-05
115 1140 5087 1.32294e-05 1.55073e-06 2.58277e-05
116 1150 5086 1.12869e-05 -1.97432e-06 2.32709e-05
117 1160 5085 1.08193e-05 -6.09472e-06 2.12301e-05
118 1170 5084 1.05746e-05 -1.29916e-05 1.99179e-05
119 1180 5083 9.09246e-06 -2.27275e-05 1.92221e-05
120 1190 5082 5.68869e-06 -3.29281e-05 1.79528e-05
121 1200 5081 1.28483e-06 -4.08796e-05 1.61409e-05
122 1210 5080 -2.56876e-06 -4.60233e-05 1.56425e-05
123 1220 5079 -4.92935e-06 -4.9777e-05 1.69169e-05
124 1230 5078 -4.9847e-06 -5.31958e-05 1.73335e-05
125 1240 5077 -1.99825e-06 -5.6303e-05 1.40777e-05
126 1250 5076 3.61522e-06 -5.91243e-05 7.80583e-06
127 1260 5075 1.03256e-05 -6.14951e-05 2.14779e-06
128 1270 5074 1.64518e-05 -6.24272e-05 -1.83532e-07
129 1280 5073 2.05072e-05 -6.06149e-05 2.73992e-07
130 1290 5072 2.19593e-05 -5.54992e-05 9.14311e-07
131 1300 5071 2.24865e-05 -4.78226e-05 9.18227e-08
132 1310 5070 2.45345e-05 -3.98011e-05 -1.6994e-06
133 1320 5069 2.79656e-05 -3.407e-05 -3.4597e-06
134 1330 5068 2.98998e-05 -3.14378e-05 -4.6155e-06
135 1340 5067 2.7909e-05 -3.01367e-05 -4.28017e-06
136 1350 5066 2.18578e-05 -2.78758e-05 -1.34647e-06
137 1360 5065 1.30753e-05 -2.44106e-05 3.52548e-06
138 1370 5064 3.25342e-06 -2.14393e-05 7.22965e-06
139 1380 5063 -6.26846e-06 -2.02358e-05 7.5545e-06
140 1390 5062 -1.47007e-05 -2.04922e-05 6.11742e-06
141 1400 5061 -2.1173e-05 -2.12069e-05 5.73752e-06
142 1410 5060 -2.51043e-05 -2.12026e-05 6.03378e-06
143 1420 5059 -2.68776e-05 -1.94676e-05 4.59433e-06
144 1430 5058 -2.74494e-05 -1.62724e-05 1.35357e-06
145 1440 5057 -2.78945e-05 -1.31065e-05 -1.37782e-06
146 1450 5056 -2.87992e-05 -1.1308e-05 -2.6057e-06
147 1460 5055 -2.92584e-05 -1.12501e-05 -3.69165e-06
148 1470 5054 -2.77382e-05 -1.21886e-05 -5.9493e-06
149 1480 5053 -2.47777e-05 -1.27878e-05 -9.15419e-06
150 1490 5052 -2.29668e-05 -1.24541e-05 -1.21424e-05
151 1500 5051 -2.35212e-05 -1.18935e-05 -1.37082e-05
152 1510 5050 -2.41372e-05 -1.2097e-05 -1.31948e-05
153 1520 5049 -2.13943e-05 -1.3556e-05 -1.14072e-05
154 1530 5048 -1.56344e-05 -1.62522e-05 -1.01485e-05
155 1540 5047 -1.16205e-05 -1.94454e-05 -9.90863e-06
156 1550 5046 -1.29702e-05 -2.21704e-05 -9.00688e-06
157 1560 5045 -1.76321e-05 -2.34813e-05 -5.58646e-06
158 1570 5044 -2.01971e-05 -2.25837e-05 -1.78656e-08
159 1580 5043 -1.77423e-05 -2.04108e-05 5.45527e-06
160 1590 5042 -1.21465e-05 -1.94693e-05 9.1993e-06
161 1600 5041 -7.51023e-06 -2.05098e-05 1.12655e-05
162 1610 5040 -6.32951e-06 -2.13778e-05 1.29811e-05
163 1620 5039 -7.64111e-06 -2.05231e-05 1.61214e-05
164 1630 5038 -8.36824e-06 -1.91837e-05 2.07547e-05
165 1640 5037 -6.79535e-06 -1.91216e-05 2.48786e-05
166 1650 5036 -4.10112e-06 -2.01047e-05 2.7036e-05
167 1660 5035 -2.3872e-06 -2.0374e-05 2.75817e-05
168 1670 5034 -2.2919e-06 -1.85575e-05 2.69153e-05
169 1680 5033 -2.82322e-06 -1.4877e-05 2.47117e-05
170 1690 5032 -2.94921e-06 -1.06961e-05 2.14494e-05
171 1700 5031 -2.65366e-06 -7.42611e-06 1.86476e-05
172 1710 5030 -2.30095e-06 -6.26189e-06 1.72062e-05
173 1720 5029 -1.59453e-06 -7.74168e-06 1.67333e-05
174 1730 5028 -6.14493e-08 -1.09033e-05 1.61343e-05
175 1740 5027 1.53479e-06 -1.36297e-05 1.41474e-05
176 1750 5026 1.34608e-06 -1.42672e-05 9.99579e-06
177 1760 5025 -1.52015e-06 -1.28788e-05 4.46945e-06
178 1770 5024 -5.3003e-06 -1.08326e-05 -1.06431e-07
179 1780 5023 -6.9866e-06 -9.29021e-06 -1.97947e-06
180 1790 5022 -6.07079e-06 -8.58412e-06 -1.69325e-06
181 1800 5021 -5.81372e-06 -8.20057e-06 -1.53506e-06
182 1810 5020 -9.28413e-06 -7.0662e-06 -3.47623e-06
183 1820 5019 -1.49106e-05 -4.51445e-06 -7.45745e-06
184 1830 5018 -1.78825e-05 -8.53484e-07 -1.15171e-05
185 1840 5017 -1.60365e-05 2.80946e-06 -1.40265e-05
186 1850 5016 -1.22342e-05 5.10799e-06 -1.56611e-05
187 1860 5015 -1.06165e-05 5.5536e-06 -1.83897e-05
188 1870 5014 -1.26106e-05 5.71565e-06 -2.2661e-05
189 1880 5013 -1.66826e-05 7.81404e-06 -2.65296e-05
190 1890 5012 -2.0611e-05 1.18633e-05 -2.83428e-05
191 1900 5011 -2.3453e-05 1.59539e-05 -2.91021e-05
192 1910 5010 -2.48702e-05 1.87356e-05 -3.10795e-05
193 1920 5009 -2.40142e-05 2.02322e-05 -3.47118e-05
194 1930 5008 -2.1017e-05 2.1011e-05 -3.79235e-05
195 1940 5007 -1.83657e-05 2.0695e-05 -3.87767e-05
196 1950 5006 -1.92237e-05 1.78641e-05 -3.81305e-05
197 1960 5005 -2.42796e-05 1.26353e-05 -3.83336e-05
198 1970 5004 -3.06721e-05 7.4153e-06 -3.90744e-05
199 1980 5003 -3.48529e-05 3.33296e-06 -3.72562e-05
200 1990 5002 -3.62043e-05 -1.50169e-06 -3.1455e-05
54000 200
1 0 5401 0.000697914 0.000659109 0.000715794
2 10 5400 0.00065588 0.000618459 0.00067351
3 20 5399 0.000565442 0.000531282 0.000583096
4 30 5398 0.000486899 0.000455767 0.000505483
5 40 5397 0.000441778 0.000411228 0.000460928
6 50 5396 0.00041322 0.000380854 0.000431277
7 60 5395 0.000381602 0.000347189 0.000397183
8 70 5394 0.000343824 0.000308665 0.00035633
9 80 5393 0.00030704 0.000271975 0.00031641
10 90 5392 0.000276748 0.000241187 0.000283184
11 100 5391 0.000252852 0.000215463 0.000256806
12 110 5390 0.000232807 0.000192841 0.000235019
13 120 5389 0.000215494 0.000172856 0.000216311
14 130 5388 0.000201357 0.000155544 0.000200555
15 140 5387 0.000190313 0.000140123 0.000187869
16 150 5386 0.000181361 0.000125618 0.000177113
17 160 5385 0.000173961 0.000112369 0.000166336
18 170 5384 0.000168643 0.000101987 0.00015494
19 180 5383 0.000165496 9.51813e-05 0.000144108
20 190 5382 0.000162836 9.05144e-05 0.000134725
21 200 5381 0.000158636 8.56645e-05 0.000126376
22 210 5380 0.000153014 7.98775e-05 0.000118737
23 220 5379 0.000148123 7.47622e-05 0.000112155
24 230 5378 0.000145534 7.19295e-05 0.000106518
25 240 5377 0.00014469 7.09548e-05 0.000101248
26 250 5376 0.000143593 7.03628e-05 9.66776e-05
27 260 5375 0.000140546 6.91721e-05 9.3776e-05
28 270 5374 0.000135434 6.73701e-05 9.21631e-05
29 280 5373 0.000129831 6.60576e-05 8.97521e-05
30 290 5372 0.000126264 6.61882e-05 8.43809e-05
31 300 5371 0.000126366 6.62691e-05 7.59132e-05
32 310 5370 0.000129204 6.35811e-05 6.71814e-05
33 320 5369 0.000132227 5.82876e-05 6.17101e-05
34 330 5368 0.000133807 5.34494e-05 6.01708e-05
35 340 5367 0.000134559 5.08675e-05 6.03122e-05
36 350 5366 0.000135697 4.92689e-05 6.00818e-05
37 360 5365 0.000136649 4.68511e-05 5.92962e-05
38 370 5364 0.000136002 4.36451e-05 5.834e-05
39 380 5363 0.000133996 4.0842e-05 5.71651e-05
40 390 5362 0.000132403 3.89205e-05 5.60937e-05
41 400 5361 0.000132142 3.70461e-05 5.59965e-05
42 410 5360 0.000132166 3.44728e-05 5.67206e-05
43 420 5359 0.000130427 3.19492e-05 5.61739e-05
44 430 5358 0.000125441 3.10373e-05 5.21035e-05
45 440 5357 0.000117736 3.25306e-05 4.44533e-05
46 450 5356 0.000109442 3.61803e-05 3.53846e-05
47 460 5355 0.000102452 4.11823e-05 2.7845e-05
48 470 5354 9.78877e-05 4.62501e-05 2.40229e-05
49 480 5353 9.62692e-05 5.01996e-05 2.38793e-05
50 490 5352 9.6523e-05 5.31745e-05 2.46173e-05
51 500 5351 9.59719e-05 5.64289e-05 2.29384e-05
52 510 5350 9.33161e-05 6.02288e-05 1.87844e-05
53 520 5349 9.05343e-05 6.31147e-05 1.55514e-05
54 530 5348 8.98972e-05 6.40799e-05 1.59047e-05
55 540 5347 9.0344e-05 6.42546e-05 1.88291e-05
56 550 5346 8.87519e-05 6.53978e-05 2.14714e-05
57 560 5345 8.37037e-05 6.76359e-05 2.23037e-05
58 570 5344 7.69243e-05 6.94145e-05 2.19406e-05
59 580 5343 7.13568e-05 6.93898e-05 2.20264e-05
60 590 5342 6.86036e-05 6.77564e-05 2.3164e-05
61 600 5341 6.83902e-05 6.59076e-05 2.40516e-05
62 610 5340 6.95882e-05 6.44169e-05 2.3131e-05
63 620 5339 7.10356e-05 6.1676e-05 2.05538e-05
64 630 5338 7.1782e-05 5.61441e-05 1.81786e-05
65 640 5337 7.13223e-05 4.91391e-05 1.75967e-05
66 650 5336 7.0177e-05 4.37873e-05 1.85535e-05
67 660 5335 6.98354e-05 4.15737e-05 1.95105e-05
68 670 5334 7.11938e-05 4.10453e-05 1.92326e-05
69 680 5333 7.32402e-05 3.96761e-05 1.72308e-05
70 690 5332 7.40178e-05 3.63538e-05 1.38445e-05
71 700 5331 7.25708e-05 3.21806e-05 1.06416e-05
72 710 5330 6.97221e-05 2.87797e-05 9.02987e-06
73 720 5329 6.74323e-05 2.62236e-05 8.25418e-06
74 730 5328 6.76911e-05 2.33887e-05 6.63651e-06
75 740 5327 7.11315e-05 1.99116e-05 4.23868e-06
76 750 5326 7.64673e-05 1.6874e-05 2.65514e-06
77 760 5325 8.15122e-05 1.5407e-05 2.39641e-06
78 770 5324 8.45616e-05 1.56129e-05 2.4674e-06
79 780 5323 8.53295e-05 1.71105e-05 2.67648e-06
80 790 5322 8.54696e-05 1.94547e-05 4.19157e-06
81 800 5321 8.73204e-05 2.19381e-05 6.95341e-06
82 810 5320 9.13053e-05 2.37557e-05 8.72874e-06
83 820 5319 9.52526e-05 2.45808e-05 8.20591e-06
84 830 5318 9.65334e-05 2.49756e-05 7.04869e-06
85 840 5317 9.46045e-05 2.64792e-05 7.37849e-06
86 850 5316 9.08806e-05 3.0343e-05 9.22226e-06
87 860 5315 8.66815e-05 3.53497e-05 1.1468e-05
88 870 5314 8.25736e-05 3.82023e-05 1.33962e-05
89 880 5313 7.86737e-05 3.70094e-05 1.50122e-05
90 890 5312 7.47477e-05 3.31497e-05 1.70027e-05
91 900 5311 7.05582e-05 2.93766e-05 2.01073e-05
92 910 5310 6.64369e-05 2.68886e-05 2.43745e-05
93 920 5309 6.31918e-05 2.48446e-05 2.92165e-05
94 930 5308 6.08507e-05 2.22e-05 3.33503e-05
95 940 5307 5.81704e-05 1.88653e-05 3.48436e-05
96 950 5306 5.4334e-05 1.54404e-05 3.24678e-05
97 960 5305 5.04541e-05 1.26738e-05 2.75276e-05
98 970 5304 4.82695e-05 1.07745e-05 2.35817e-05
99 980 5303 4.7715e-05 8.97699e-06 2.31592e-05
100 990 5302 4.70453e-05 6.54429e-06 2.50036e-05
101 1000 5301 4.49481e-05 3.96512e-06 2.58168e-05
102 1010 5300 4.20029e-05 2.14586e-06 2.41444e-05
103 1020 5299 3.99346e-05 1.0561e-06 2.1372e-05
104 1030 5298 3.95516e-05 -2.85248e-08 1.98512e-05
105 1040 5297 4.01223e-05 -1.3014e-06 2.09974e-05
106 1050 5296 4.04996e-05 -1.95689e-06 2.42552e-05
107 1060 5295 4.01628e-05 -1.39897e-06 2.78024e-05
108 1070 5294 3.90076e-05 -1.90208e-07 3.06177e-05
109 1080 5293 3.66675e-05 1.19549e-06 3.31371e-05
110 1090 5292 3.30956e-05 3.25471e-06 3.57716e-05
111 1100 5291 2.90368e-05 5.63572e-06 3.72341e-05
112 1110 5290 2.50138e-05 5.94292e-06 3.54773e-05
113 1120 5289 2.08591e-05 2.43855e-06 3.04503e-05
114 1130 5288 1.67953e-05 -3.28783e-06 2.45483e-05
115 1140 5287 1.38193e-05 -8.16138e-06 2.0093e-05
116 1150 5286 1.24702e-05 -1.14419e-05 1.74737e-05
117 1160 5285 1.21593e-05 -1.53338e-05 1.58981e-05
118 1170 5284 1.17702e-05 -2.20581e-05 1.48621e-05
119 1180 5283 1.01783e-05 -3.13875e-05 1.38705e-05
120 1190 5282 6.8915e-06 -4.08439e-05 1.21265e-05
121 1200 5281 2.66076e-06 -4.79943e-05 1.026e-05
122 1210 5280 -1.24029e-06 -5.25319e-05 1.03523e-05
123 1220 5279 -3.97328e-06 -5.58655e-05 1.2473e-05
124 1230 5278 -4.72674e-06 -5.89991e-05 1.33964e-05
125 1240 5277 -2.65879e-06 -6.1995e-05 1.02676e-05
126 1250 5276 2.16587e-06 -6.49248e-05 4.21928e-06
127 1260 5275 8.64074e-06 -6.76102e-05 -8.247e-07
128 1270 5274 1.5141e-05 -6.8955e-05 -2.26843e-06
129 1280 5273 1.98131e-05 -6.74739e-05 -9.00978e-07
130 1290 5272 2.17177e-05 -6.24634e-05 6.19096e-07
131 1300 5271 2.23377e-05 -5.46683e-05 5.82343e-07
132 1310 5270 2.41772e-05 -4.63287e-05 -6.97675e-07
133 1320 5269 2.74195e-05 -4.00631e-05 -2.19246e-06
134 1330 5268 2.95883e-05 -3.67032e-05 -3.15e-06
135 1340 5267 2.83241e-05 -3.46199e-05 -2.59644e-06
136 1350 5266 2.3174e-05 -3.17232e-05 3.9204e-07
137 1360 5265 1.52028e-05 -2.78551e-05 4.86836e-06
138 1370 5264 6.16264e-06 -2.45511e-05 7.75784e-06
139 1380 5263 -2.47659e-06 -2.28687e-05 7.20043e-06
140 1390 5262 -1.0027e-05 -2.25455e-05 5.03756e-06
141 1400 5261 -1.59835e-05 -2.28767e-05 4.1111e-06
142 1410 5260 -2.00866e-05 -2.28771e-05 3.92573e-06
143 1420 5259 -2.26544e-05 -2.1508e-05 1.82555e-06
144 1430 5258 -2.42018e-05 -1.89256e-05 -2.20343e-06
145 1440 5257 -2.53031e-05 -1.65256e-05 -5.43009e-06
146 1450 5256 -2.63746e-05 -1.55918e-05 -6.65708e-06
147 1460 5255 -2.67326e-05 -1.63699e-05 -7.40531e-06
148 1470 5254 -2.51517e-05 -1.79682e-05 -9.11041e-06
149 1480 5253 -2.22269e-05 -1.91215e-05 -1.16563e-05
150 1490 5252 -2.03345e-05 -1.94288e-05 -1.42702e-05
151 1500 5251 -2.05319e-05 -1.95683e-05 -1.59174e-05
152 1510 5250 -2.06512e-05 -2.03102e-05 -1.54299e-05
153 1520 5249 -1.75855e-05 -2.20706e-05 -1.30102e-05
154 1530 5248 -1.18436e-05 -2.49278e-05 -1.0552e-05
155 1540 5247 -8.04275e-06 -2.82449e-05 -9.01891e-06
156 1550 5246 -9.52774e-06 -3.11135e-05 -6.86198e-06
157 1560 5245 -1.41548e-05 -3.25859e-05 -2.22534e-06
158 1570 5244 -1.66436e-05 -3.19457e-05 4.38947e-06
159 1580 5243 -1.4219e-05 -3.01879e-05 1.07335e-05
160 1590 5242 -8.82025e-06 -2.97412e-05 1.54957e-05
161 1600 5241 -4.5376e-06 -3.13096e-05 1.90657e-05
162 1610 5240 -3.78112e-06 -3.28153e-05 2.24705e-05
163 1620 5239 -5.47775e-06 -3.25868e-05 2.67057e-05
164 1630 5238 -6.5121e-06 -3.15368e-05 3.17664e-05
165 1640 5237 -5.05903e-06 -3.13519e-05 3.61425e-05
166 1650 5236 -2.10612e-06 -3.21653e-05 3.84777e-05
167 1660 5235 1.09512e-07 -3.25527e-05 3.88981e-05
168 1670 5234 3.73759e-07 -3.0977e-05 3.79364e-05
169 1680 5233 -6.74426e-07 -2.71635e-05 3.57458e-05
